,acousticness,artists,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,valence,year
14727,0.0206,Alice In Chains,0.527,255573,0.838,0,0.000662,3,0.07,-6.013,1,No Excuses,64,0.0323,117.454,0.721,1994
14728,0.208,Hootie & The Blowfish,0.22,258333,0.769,0,0.0,11,0.0985,-5.125,1,Hold My Hand,61,0.054,170.773,0.495,1994
14729,0.238,Sade,0.7340000000000001,258693,0.58,0,0.0006,9,0.0298,-6.619,0,Smooth Operator - Single Version,68,0.0321,119.336,0.962,1994
14730,0.165,Pearl Jam,0.445,268587,0.6709999999999999,0,1.56e-05,2,0.0791,-7.937,1,Better Man,66,0.0387,125.712,0.267,1994
14732,0.44,The Notorious B.I.G.,0.506,170227,0.505,1,2.3e-05,8,0.0938,-10.198,1,Suicidal Thoughts - 2005 Remaster,63,0.444,76.016,0.0788,1994
14733,0.469,Vince Gill,0.325,315973,0.143,0,0.000221,2,0.1009999999999999,-12.218,1,Go Rest High On That Mountain,60,0.033,110.823,0.179,1994
14723,0.2769999999999999,Nirvana,0.541,175973,0.618,0,4.02e-05,1,0.413,-9.652,0,Lake Of Fire,66,0.179,145.464,0.68,1994
105205,0.5770000000000001,Gazebo,0.779,291720,0.635,0,0.000258,2,0.215,-8.027999999999999,0,I Like Chopin,60,0.0282,108.018,0.53,1994
18465,0.599,Eagles,0.612,177440,0.289,0,0.00266,9,0.0561,-11.568,1,Please Come Home for Christmas - 2013 Remaster,74,0.0421,183.18,0.466,1994
53058,0.573,Alejandro Fernández,0.527,195267,0.2239999999999999,0,6.28e-06,2,0.283,-11.76,1,No,62,0.0282,86.23,0.314,1994
53049,0.264,Elton John,0.3,291600,0.387,0,0.215,10,0.106,-15.321,1,"Circle of Life - From ""The Lion King""/Soundtrack Version",62,0.0331,160.58700000000005,0.1369999999999999,1994
53097,0.0268,Caifanes,0.616,294267,0.7659999999999999,0,1.05e-06,5,0.3289999999999999,-11.095,1,Aquí No Es Así,61,0.0321,105.764,0.883,1994
53079,0.186,Café Tacvba,0.615,135133,0.928,0,4.4e-06,10,0.147,-4.218,1,Las flores,62,0.0412,156.92600000000004,0.962,1994
53044,0.0542,Vico C,0.662,359333,0.311,0,0.0,1,0.0893,-15.229,0,Me Acuerdo,60,0.122,84.009,0.5379999999999999,1994
53044,0.0542,Jossie Esteban,0.662,359333,0.311,0,0.0,1,0.0893,-15.229,0,Me Acuerdo,60,0.122,84.009,0.5379999999999999,1994
53176,0.183,Fito Paez,0.509,222347,0.887,0,0.0,11,0.355,-6.647,1,Mariposa tecknicolor,67,0.0392,145.088,0.8240000000000001,1994
53178,0.0129,Rednex,0.7290000000000001,194000,0.936,0,0.000892,9,0.0367,-7.536,1,Cotton Eye Joe,70,0.0776,131.986,0.598,1994
53119,0.2189999999999999,Café Tacvba,0.723,308040,0.626,0,0.00389,6,0.0971,-8.759,0,El baile y el salón,62,0.0291,110.98,0.4479999999999999,1994
53116,0.573,Nick Cave & The Bad Seeds,0.813,380613,0.2289999999999999,0,0.158,0,0.0718,-16.208,1,Red Right Hand - Peaky Blinders Theme;Flood Remix,61,0.0737,116.049,0.288,1994
53116,0.573,Flood,0.813,380613,0.2289999999999999,0,0.158,0,0.0718,-16.208,1,Red Right Hand - Peaky Blinders Theme;Flood Remix,61,0.0737,116.049,0.288,1994
53110,0.72,Eraserheads,0.3279999999999999,278173,0.465,0,2.16e-06,6,0.175,-9.81,1,With A Smile,61,0.0334,149.246,0.342,1994
53140,0.305,Oasis,0.433,267333,0.4579999999999999,0,0.0,0,0.0863,-8.666,1,Half The World Away - Remastered,60,0.0328,115.213,0.23,1994
137822,0.8190000000000001,Francis Cabrel,0.498,278253,0.34,0,4.19e-05,6,0.146,-12.231,1,"Je t'aimais, je t'aime, je t'aimerai - Remastered",60,0.0334,118.113,0.376,1994
88736,0.00328,2 Brothers On The 4th Floor,0.701,263163,0.979,0,0.308,7,0.416,-4.8610000000000015,0,Dreams (Will Come Alive),62,0.048,134.013,0.612,1994
34306,0.962,Frank Sinatra,0.541,156973,0.107,0,0.0,8,0.0937,-15.727,1,Jingle Bells (with The Ken Lane Singers),60,0.0305,137.39700000000002,0.5589999999999999,1994
34306,0.962,Ken Lane Singers,0.541,156973,0.107,0,0.0,8,0.0937,-15.727,1,Jingle Bells (with The Ken Lane Singers),60,0.0305,137.39700000000002,0.5589999999999999,1994
34281,0.129,Los Enanitos Verdes,0.526,268600,0.649,0,0.0,9,0.271,-5.534,1,Mi Primer Dia Sin Ti,61,0.0241,83.405,0.408,1994
34278,0.0394,Reel 2 Real,0.863,230760,0.7809999999999999,0,0.000292,5,0.125,-8.546,0,"I Like To Move It (feat. The Mad Stuntman) - Erick ""More"" Album Mix",62,0.0785,122.938,0.764,1994
34278,0.0394,The Mad Stuntman,0.863,230760,0.7809999999999999,0,0.000292,5,0.125,-8.546,0,"I Like To Move It (feat. The Mad Stuntman) - Erick ""More"" Album Mix",62,0.0785,122.938,0.764,1994
34278,0.0394,Erick Morillo,0.863,230760,0.7809999999999999,0,0.000292,5,0.125,-8.546,0,"I Like To Move It (feat. The Mad Stuntman) - Erick ""More"" Album Mix",62,0.0785,122.938,0.764,1994
34267,0.102,Pulp,0.302,244827,0.8540000000000001,0,1.45e-06,2,0.0835,-6.619,1,Babies,60,0.0757,156.278,0.589,1994
34264,0.077,Everything But The Girl,0.677,247200,0.484,0,4.75e-05,9,0.135,-10.505999999999998,0,Missing - 2013 Remaster,62,0.0324,123.534,0.6970000000000001,1994
71444,0.121,Blur,0.627,185093,0.8909999999999999,0,0.0,4,0.281,-6.093999999999999,1,Parklife - 2012 Remaster,60,0.0676,138.79,0.722,1994
34246,0.1169999999999999,Ricardo Arjona,0.715,405120,0.621,0,1.07e-06,2,0.2789999999999999,-10.755,0,Historia de Taxi,63,0.0341,147.053,0.698,1994
34242,0.368,Eagles,0.55,432040,0.49,0,9.96e-05,2,0.917,-10.732,1,"Hotel California - Live On MTV, 1994",61,0.0572,74.656,0.609,1994
71339,0.000273,Nine Inch Nails,0.546,373307,0.7240000000000001,1,0.667,10,0.133,-8.639,0,Closer,60,0.0427,89.991,0.586,1994
71354,0.00386,Bruce Dickinson,0.496,384013,0.62,0,1.47e-06,4,0.114,-7.457999999999997,0,Tears of the Dragon - 2001 Remastered Version,61,0.0265,140.06,0.2789999999999999,1994
71306,0.0344,Los Pericos,0.8270000000000001,205333,0.523,0,3.21e-06,9,0.0505,-8.342,1,Runaway,63,0.0512,148.39600000000004,0.7290000000000001,1994
71365,0.575,Benny,0.601,211560,0.536,0,0.0,0,0.1689999999999999,-6.349,1,Mía,60,0.0397,137.35399999999998,0.349,1994
34524,0.163,Oasis,0.484,220920,0.91,0,1.13e-06,9,0.315,-3.499,1,She's Electric,61,0.0483,125.364,0.501,1995
34523,0.406,Ricky Martin,0.59,279000,0.597,0,2.28e-05,9,0.1689999999999999,-6.158,1,"Te Extraño, Te Olvido, Te Amo",63,0.0275,121.051,0.466,1995
15057,0.517,Annie Lennox,0.3720000000000001,291333,0.57,0,2.57e-06,3,0.141,-7.305,1,"No More ""I Love You's""",63,0.0305,179.907,0.2339999999999999,1995
34509,0.508,Heroes Del Silencio,0.647,327427,0.402,0,0.0,2,0.107,-9.14,0,La chispa adecuada (Bendecida 3),63,0.0282,113.27,0.237,1995
34461,0.3989999999999999,Annie Lennox,0.521,316760,0.583,0,0.0017399999999999,0,0.347,-8.451,1,A Whiter Shade of Pale,61,0.0274,146.009,0.353,1995
34461,0.3989999999999999,Heff Moraes,0.521,316760,0.583,0,0.0017399999999999,0,0.347,-8.451,1,A Whiter Shade of Pale,61,0.0274,146.009,0.353,1995
153907,0.534,Gilda,0.841,182973,0.902,0,0.000153,7,0.054,-5.114,1,Fuiste,60,0.0308,98.044,0.942,1995
14930,0.2189999999999999,Raekwon,0.6829999999999999,253227,0.902,1,0.000761,1,0.226,-7.3889999999999985,0,"Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)",61,0.291,90.447,0.7240000000000001,1995
14930,0.2189999999999999,Ghostface Killah,0.6829999999999999,253227,0.902,1,0.000761,1,0.226,-7.3889999999999985,0,"Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)",61,0.291,90.447,0.7240000000000001,1995
14930,0.2189999999999999,Method Man,0.6829999999999999,253227,0.902,1,0.000761,1,0.226,-7.3889999999999985,0,"Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)",61,0.291,90.447,0.7240000000000001,1995
14930,0.2189999999999999,Cappadonna,0.6829999999999999,253227,0.902,1,0.000761,1,0.226,-7.3889999999999985,0,"Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)",61,0.291,90.447,0.7240000000000001,1995
14931,0.0184,2Pac,0.899,239227,0.6,1,1.6800000000000002e-05,1,0.0725,-7.451,1,So Many Tears,63,0.154,92.717,0.586,1995
14932,0.0515,Collective Soul,0.514,255467,0.7040000000000001,0,0.0021899999999999,2,0.228,-4.724,1,The World I Know,62,0.0261,76.975,0.386,1995
14933,0.00451,Alice In Chains,0.552,327893,0.725,1,0.000158,10,0.1159999999999999,-7.09,0,Heaven Beside You,61,0.0319,111.243,0.5579999999999999,1995
14934,0.919,Judy Kuhn,0.308,147707,0.19,0,1.21e-05,0,0.18,-16.835,1,"Just Around the Riverbend - From ""Pocahontas"" / Soundtrack Version",60,0.0421,94.762,0.253,1995
14935,0.218,Alanis Morissette,0.408,230000,0.5820000000000001,0,0.0,11,0.159,-8.305,1,Ironic - 2015 Remaster,69,0.0508,114.926,0.365,1995
14938,0.1989999999999999,Grupo Bryndis,0.728,214293,0.68,0,0.000942,7,0.126,-9.143,1,Tu Traición,64,0.0342,84.566,0.946,1995
14943,0.429,Michael Jackson,0.794,319307,0.7979999999999999,0,1.16e-05,8,0.118,-5.638999999999999,1,Man in the Mirror,64,0.0366,100.338,0.265,1995
14945,0.3389999999999999,LL Cool J,0.7070000000000001,284693,0.4270000000000001,0,0.0,5,0.105,-12.216,0,Hey Lover,60,0.0698,88.08,0.541,1995
14945,0.3389999999999999,Boyz II Men,0.7070000000000001,284693,0.4270000000000001,0,0.0,5,0.105,-12.216,0,Hey Lover,60,0.0698,88.08,0.541,1995
14958,0.294,Bruce Springsteen,0.741,195080,0.29,0,0.118,5,0.0924,-13.251,1,Streets of Philadelphia - Single Edit,72,0.0302,93.699,0.4429999999999999,1995
14957,0.982,Wolfgang Amadeus Mozart,0.1939999999999999,433800,0.0324,0,0.961,5,0.0916,-28.215,1,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",65,0.0382,144.13,0.0596,1995
14957,0.982,Howard Shelley,0.1939999999999999,433800,0.0324,0,0.961,5,0.0916,-28.215,1,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",65,0.0382,144.13,0.0596,1995
14957,0.982,London Mozart Players,0.1939999999999999,433800,0.0324,0,0.961,5,0.0916,-28.215,1,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",65,0.0382,144.13,0.0596,1995
14956,0.7040000000000001,Jewel,0.6859999999999999,239293,0.467,0,0.00103,7,0.13,-9.712,1,Who Will Save Your Soul,60,0.0419,126.179,0.753,1995
14951,0.242,Shaggy,0.867,249933,0.5379999999999999,0,1.75e-05,2,0.316,-16.183,1,Boombastic,67,0.361,158.328,0.7809999999999999,1995
14950,0.53,Banda La Costeña,0.677,215169,0.46,0,9.55e-06,10,0.114,-4.814,1,Una Aventura,62,0.0344,122.887,0.973,1995
14949,0.247,Lonestar,0.557,239987,0.5529999999999999,0,0.0,1,0.125,-7.954,1,Amazed,62,0.0319,139.821,0.253,1995
14947,0.238,Marco Antonio Solís,0.691,299627,0.4479999999999999,0,0.00191,9,0.1669999999999999,-12.501,1,Será Mejor Que Te Vayas,64,0.0288,77.899,0.682,1995
14947,0.238,Los Bukis,0.691,299627,0.4479999999999999,0,0.00191,9,0.1669999999999999,-12.501,1,Será Mejor Que Te Vayas,64,0.0288,77.899,0.682,1995
14953,0.138,Rancid,0.6459999999999999,144333,0.962,0,0.0,9,0.471,-4.862,1,Time Bomb,62,0.0536,164.79,0.961,1995
14928,3.4899999999999995e-05,The Smashing Pumpkins,0.4379999999999999,160173,0.728,1,0.57,8,0.0509,-7.105,1,Zero - Remastered 2012,63,0.0458,128.04,0.701,1995
14927,0.135,Laura Branigan,0.775,295067,0.866,0,0.0376,9,0.152,-3.5980000000000003,1,Gloria,64,0.0295,131.338,0.875,1995
14926,0.365,LL Cool J,0.8009999999999999,293933,0.55,1,0.0234,10,0.1169999999999999,-11.044,0,Doin' It,62,0.209,94.994,0.609,1995
14909,0.0167,Los Tucanes De Tijuana,0.84,198920,0.713,0,0.0,7,0.359,-5.4110000000000005,1,La Chona,64,0.0399,145.06799999999996,0.965,1995
14911,0.131,Selena,0.54,281560,0.6409999999999999,0,0.00556,1,0.0715,-10.124,0,I Could Fall In Love,63,0.032,157.981,0.498,1995
14924,0.083,Spacehog,0.2689999999999999,299507,0.895,0,0.00266,9,0.153,-6.3820000000000014,1,In the Meantime,61,0.118,168.479,0.16,1995
14923,0.0287,The Pharcyde,0.754,296267,0.785,1,0.00144,10,0.319,-8.177999999999999,0,Runnin',63,0.18,94.123,0.821,1995
14922,0.309,Los Acosta,0.7559999999999999,226280,0.565,0,0.00128,0,0.243,-9.832,1,Como Una Novela,70,0.0287,101.944,0.655,1995
14921,0.14,D'Angelo,0.815,346267,0.364,0,0.0255,8,0.121,-11.834,0,Lady,61,0.089,84.898,0.723,1995
14920,0.162,Selena,0.632,184733,0.75,0,1.64e-05,10,0.368,-7.739,1,Como La Flor,64,0.0358,91.17,0.87,1995
14910,0.0146,The Presidents Of The United States Of America,0.417,171693,0.8490000000000001,0,0.000387,1,0.0673,-4.199,0,Peaches,63,0.0481,94.267,0.594,1995
14917,0.21,Alanis Morissette,0.665,249493,0.8340000000000001,1,0.0,4,0.452,-7.737,1,You Oughta Know - 2015 Remaster,67,0.0576,105.292,0.411,1995
14916,0.135,Alanis Morissette,0.657,222013,0.655,0,0.00303,0,0.102,-8.3,1,Hand in My Pocket - 2015 Remaster,65,0.0248,92.259,0.6679999999999999,1995
14915,0.1669999999999999,Radiohead,0.4629999999999999,290707,0.2289999999999999,0,0.0997,2,0.2019999999999999,-12.592,1,Fake Plastic Trees,69,0.0297,73.543,0.135,1995
14914,0.353,Mariah Carey,0.568,281067,0.495,0,0.0,1,0.0839,-8.964,1,One Sweet Day,68,0.0299,128.234,0.303,1995
14914,0.353,Boyz II Men,0.568,281067,0.495,0,0.0,1,0.0839,-8.964,1,One Sweet Day,68,0.0299,128.234,0.303,1995
14913,0.205,Michael Jackson,0.8590000000000001,284160,0.905,0,0.00837,0,0.322,-5.539,0,They Don't Care About Us,71,0.129,89.946,0.731,1995
14912,0.0104,311,0.76,179600,0.7020000000000001,1,0.0,10,0.38,-9.404,0,All Mixed Up,60,0.0716,92.324,0.659,1995
14918,0.000658,Silverchair,0.292,266280,0.7140000000000001,0,0.000109,2,0.102,-4.919,1,Tomorrow,63,0.0316,151.412,0.462,1995
14961,0.643,Fools Garden,0.6629999999999999,191027,0.475,0,0.0,1,0.122,-8.834,1,Lemon Tree,76,0.0417,143.175,0.644,1995
14963,0.6579999999999999,Van Morrison,0.66,197160,0.541,0,0.0012699999999999,0,0.0928,-7.851,0,Days Like This,63,0.0576,93.744,0.693,1995
14903,0.0355,Groove Theory,0.8,236067,0.361,0,3.75e-06,6,0.0668,-10.849,0,Tell Me,63,0.0635,93.059,0.887,1995
14902,0.000367,White Zombie,0.6729999999999999,268760,0.911,1,0.628,1,0.1009999999999999,-6.725,1,More Human Than Human,60,0.0707,101.467,0.54,1995
14901,0.2319999999999999,Rhett Akins,0.64,243107,0.7879999999999999,0,0.0,7,0.144,-9.012,1,That Ain't My Truck,60,0.035,128.961,0.774,1995
14900,0.00137,Skee-Lo,0.669,249293,0.809,0,0.0,7,0.38,-7.146,1,I Wish,60,0.147,97.885,0.5720000000000001,1995
14899,0.478,Junior M.A.F.I.A.,0.727,274938,0.83,1,0.0,2,0.251,-5.835,1,Get Money,61,0.286,91.174,0.894,1995
14898,0.00389,Soul For Real,0.59,276067,0.6990000000000001,0,4.69e-05,11,0.0577,-7.529,0,Candy Rain,62,0.079,188.268,0.63,1995
14897,0.00214,Filter,0.479,314440,0.588,0,0.7090000000000001,2,0.319,-10.773,1,Hey Man Nice Shot,64,0.0339,177.014,0.305,1995
14896,0.00811,Seven Mary Three,0.5429999999999999,236973,0.79,0,0.0,11,0.238,-5.932,1,Cumbersome,62,0.0358,80.923,0.3389999999999999,1995
14895,0.0361,Bobby Pulido,0.6759999999999999,221227,0.618,0,0.0,6,0.1989999999999999,-8.987,0,Desvelado,71,0.046,173.955,0.899,1995
14894,0.7909999999999999,Jewel,0.5820000000000001,254480,0.33,0,1.48e-06,6,0.105,-7.928,1,You Were Meant For Me,65,0.0347,111.873,0.407,1995
14893,0.0969999999999999,ODB,0.8140000000000001,161400,0.481,1,3.83e-05,0,0.0495,-5.183,1,Shimmy Shimmy Ya,65,0.245,96.252,0.193,1995
14892,0.000479,Supergrass,0.467,180880,0.958,0,0.1989999999999999,4,0.299,-4.808,0,Alright,71,0.0775,145.92,0.701,1995
14891,0.0691,The Goo Goo Dolls,0.4639999999999999,270000,0.701,0,0.00182,9,0.0766,-5.943,1,Name,65,0.0341,73.97,0.407,1995
14890,6.28e-05,The Smashing Pumpkins,0.2769999999999999,254627,0.67,0,0.7509999999999999,6,0.237,-9.381,1,"Tonight, Tonight - Remastered 2012",68,0.0376,148.342,0.217,1995
14889,0.026,Oasis,0.349,287827,0.917,0,7.25e-06,0,0.0968,-3.645,1,Don't Look Back In Anger,72,0.071,164.03599999999997,0.206,1995
14888,0.0039,Marilyn Manson,0.222,293293,0.664,0,0.65,0,0.239,-5.242000000000001,0,Sweet Dreams (Are Made Of This),64,0.0379,186.044,0.1009999999999999,1995
14887,0.223,Oasis,0.303,450507,0.853,0,0.00159,2,0.361,-2.26,1,Champagne Supernova,68,0.0366,150.381,0.119,1995
14873,0.371,2Pac,0.773,280000,0.54,1,0.0,6,0.131,-7.1229999999999976,1,Dear Mama,72,0.103,84.115,0.322,1995
14874,0.0196,Tim McGraw,0.643,205707,0.961,0,0.0,0,0.948,-5.297999999999999,1,"I Like It, I Love It",66,0.0315,124.027,0.96,1995
14875,0.0141,Montell Jordan,0.799,238800,0.623,0,0.0,0,0.43,-9.374,1,This Is How We Do It,65,0.0812,103.649,0.773,1995
14875,0.0141,Wino,0.799,238800,0.623,0,0.0,0,0.43,-9.374,1,This Is How We Do It,65,0.0812,103.649,0.773,1995
14876,0.247,No Doubt,0.52,263560,0.7090000000000001,0,1.7800000000000002e-05,5,0.18,-7.125,0,Don't Speak,67,0.0352,76.039,0.536,1995
14877,0.139,Mariah Carey,0.669,243493,0.727,0,0.0,7,0.123,-7.587999999999999,1,Fantasy,69,0.0353,102.322,0.807,1995
14878,0.325,Selena,0.5529999999999999,314867,0.4579999999999999,0,9.71e-05,8,0.0583,-10.796,1,Dreaming Of You,67,0.0381,165.80700000000004,0.247,1995
14904,0.125,Mobb Deep,0.813,224533,0.703,1,1.26e-06,11,0.237,-5.077,0,Survival of the Fittest,68,0.268,94.828,0.241,1995
14879,0.0856,Bone Thugs-N-Harmony,0.679,223547,0.509,1,0.0,4,0.4379999999999999,-7.31,1,Tha Crossroads,66,0.0617,144.29,0.534,1995
14881,0.8170000000000001,Randy Newman,0.6890000000000001,124160,0.3329999999999999,0,5.13e-06,0,0.285,-12.134,0,"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version",68,0.0307,115.835,0.471,1995
14882,0.0662,No Doubt,0.638,209200,0.906,0,6.879999999999999e-05,2,0.142,-4.824,1,Just A Girl,63,0.0504,107.991,0.767,1995
14883,0.00468,The Presidents Of The United States Of America,0.499,134200,0.873,0,0.0,6,0.165,-3.902,1,Lump,67,0.0386,142.726,0.8640000000000001,1995
14884,0.602,Tracy Chapman,0.608,268333,0.419,0,7.58e-06,11,0.108,-10.016,1,Give Me One Reason,68,0.0331,100.22,0.602,1995
14885,0.0777,Bone Thugs-N-Harmony,0.7290000000000001,314680,0.581,1,3.81e-06,5,0.696,-8.235,0,1st of Tha Month,64,0.18,74.038,0.508,1995
14886,0.0724,Radiohead,0.419,257480,0.3829999999999999,0,0.0176,4,0.0896,-11.782,1,High and Dry,71,0.0256,87.568,0.35,1995
14880,0.11,Deep Blue Something,0.622,257373,0.8290000000000001,0,0.0,2,0.0954,-5.547999999999999,1,Breakfast At Tiffany's,68,0.0289999999999999,110.367,0.539,1995
14905,0.00704,GZA,0.7040000000000001,209973,0.642,1,1.43e-06,1,0.161,-10.11,1,Shadowboxin',64,0.39,92.09,0.72,1995
14905,0.00704,Method Man,0.7040000000000001,209973,0.642,1,1.43e-06,1,0.161,-10.11,1,Shadowboxin',64,0.39,92.09,0.72,1995
14906,0.000372,Better Than Ezra,0.615,185093,0.657,0,0.0204,7,0.132,-6.8729999999999976,1,Good,61,0.0289999999999999,109.95,0.792,1995
14907,0.929,Judy Kuhn,0.272,214400,0.1639999999999999,0,0.0011,1,0.109,-17.04,1,"Colors of the Wind - From ""Pocahontas"" / Soundtrack Version",64,0.046,81.551,0.228,1995
71608,0.254,Amistades Peligrosas,0.706,235907,0.773,0,1.84e-06,4,0.0385,-10.329,1,Me haces tanto bien,61,0.0745,98.998,0.7879999999999999,1995
71599,0.326,Céline Dion,0.537,254093,0.602,0,0.0001149999999999,2,0.0548,-8.937000000000003,1,Pour que tu m'aimes encore,62,0.07,180.077,0.509,1995
14872,0.108,John Michael Montgomery,0.7709999999999999,152187,0.848,0,0.0,2,0.35,-7.365,1,Sold (The Grundy County Auction Incident),66,0.035,115.642,0.8029999999999999,1995
71615,0.452,Jennifer Rush,0.521,268200,0.654,0,6.12e-05,8,0.0984,-6.992999999999999,1,The Power of Love,62,0.0401,139.071,0.125,1995
14871,0.0146,Mobb Deep,0.763,325507,0.7859999999999999,1,0.0114,10,0.0817,-6.472,0,"Shook Ones, Pt. II",74,0.2289999999999999,93.857,0.504,1995
14869,0.457,Mariah Carey,0.65,258133,0.531,0,0.0,4,0.249,-8.335,1,Always Be My Baby,72,0.0364,78.946,0.487,1995
14863,0.0655,Coolio,0.647,240693,0.514,0,0.0,8,0.3979999999999999,-10.05,1,Gangsta's Paradise,81,0.0593,79.97399999999998,0.387,1995
14863,0.0655,L.V.,0.647,240693,0.514,0,0.0,8,0.3979999999999999,-10.05,1,Gangsta's Paradise,81,0.0593,79.97399999999998,0.387,1995
14864,0.0163,The Smashing Pumpkins,0.767,266200,0.787,0,0.583,3,0.0513,-9.897,1,1979 - Remastered 2012,75,0.0331,126.879,0.964,1995
14865,0.0551,George Strait,0.708,200667,0.524,0,3.21e-06,5,0.0371,-12.644,1,Check Yes Or No,68,0.0352,111.482,0.69,1995
14866,5.59e-05,The Smashing Pumpkins,0.4039999999999999,258467,0.72,0,0.836,10,0.0466,-9.18,0,Bullet With Butterfly Wings - Remastered 2012,72,0.0623,121.864,0.475,1995
14867,0.00133,Green Day,0.5589999999999999,193000,0.5429999999999999,1,2e-05,1,0.0577,-5.428999999999999,1,Brain Stew,69,0.302,75.958,0.337,1995
14868,0.209,Luniz,0.6,253533,0.706,0,0.0,10,0.125,-7.899,0,I Got 5 On It,73,0.361,173.926,0.58,1995
14868,0.209,Michael Marshall,0.6,253533,0.706,0,0.0,10,0.125,-7.899,0,I Got 5 On It,73,0.361,173.926,0.58,1995
14862,0.00236,Oasis,0.41,258907,0.8540000000000001,0,0.0,2,0.133,-5.609,1,Wonderwall,79,0.0366,174.584,0.456,1995
14870,0.207,Shania Twain,0.5920000000000001,246760,0.725,0,0.0,8,0.148,-8.698,1,Any Man Of Mine,68,0.0412,78.235,0.784,1995
71643,0.477,Paul Weller,0.444,218560,0.3389999999999999,0,0.00664,4,0.1119999999999999,-13.156,0,You Do Something To Me,60,0.0273,72.637,0.297,1995
15004,0.8440000000000001,Andrea Bocelli,0.241,250984,0.3670000000000001,0,0.00279,7,0.0873,-7.95,1,Con te partirò,65,0.0311,135.267,0.302,1995
15006,0.0279999999999999,Nightcrawlers,0.7929999999999999,243160,0.5,0,1.96e-05,6,0.186,-13.108,0,Push The Feeling On - Mk Dub Revisited Edit,71,0.0319,123.017,0.833,1995
15006,0.0279999999999999,MK,0.7929999999999999,243160,0.5,0,1.96e-05,6,0.186,-13.108,0,Push The Feeling On - Mk Dub Revisited Edit,71,0.0319,123.017,0.833,1995
15008,0.5760000000000001,Bruce Springsteen,0.52,266613,0.3289999999999999,0,0.0418,0,0.12,-14.224,1,Secret Garden,64,0.0266,86.85700000000001,0.118,1995
15012,0.442,Foo Fighters,0.579,132840,0.708,0,0.0,0,0.11,-10.419,1,Big Me,60,0.0374,130.97,0.846,1995
15029,0.000401,Radiohead,0.291,234800,0.767,0,0.012,7,0.0763,-6.912999999999999,0,Just,61,0.0862,175.702,0.359,1995
15025,0.2019999999999999,Ace of Base,0.7490000000000001,221187,0.988,0,0.00631,0,0.17,-5.266,0,Beautiful Life,63,0.0387,135.015,0.7490000000000001,1995
14999,0.0908,Real McCoy,0.813,236933,0.882,0,0.00457,7,0.147,-7.575,1,Another Night,60,0.0402,125.983,0.8740000000000001,1995
15022,0.0635,Shakira,0.743,231693,0.78,0,0.0,7,0.126,-9.212,1,Donde Estas Corazon,66,0.0722,109.044,0.597,1995
15021,0.0307,Shakira,0.732,232467,0.8140000000000001,0,0.0,2,0.0691,-7.716,1,Estoy Aquí,67,0.0402,116.973,0.782,1995
15018,0.0057,Pulp,0.314,351627,0.797,0,5.59e-05,0,0.0718,-9.026,1,Common People,68,0.038,145.393,0.569,1995
15017,0.5,Shakira,0.8390000000000001,254240,0.4029999999999999,0,1.81e-06,0,0.0786,-11.059,1,Antologia,69,0.0308,97.967,0.575,1995
14975,0.957,Ludwig van Beethoven,0.248,442000,0.298,0,0.9,0,0.0943,-15.661,0,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",63,0.0395,97.853,0.157,1995
14975,0.957,Wiener Philharmoniker,0.248,442000,0.298,0,0.9,0,0.0943,-15.661,0,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",63,0.0395,97.853,0.157,1995
14975,0.957,Carlos Kleiber,0.248,442000,0.298,0,0.9,0,0.0943,-15.661,0,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",63,0.0395,97.853,0.157,1995
14974,0.639,Michael Jackson,0.6509999999999999,345600,0.402,0,7.730000000000001e-05,11,0.0765,-9.303,1,You Are Not Alone,66,0.0279999999999999,119.873,0.258,1995
14970,0.426,Gianluca Grignani,0.628,310400,0.506,0,0.0,0,0.069,-6.835,1,Mi Historia Entre Tus Dedos,67,0.0387,157.784,0.482,1995
14969,0.53,D'Angelo,0.718,262893,0.486,1,0.0342,9,0.102,-8.342,1,Brown Sugar,60,0.168,83.07700000000001,0.589,1995
14967,0.0248,2Pac,0.7909999999999999,279133,0.804,1,0.0301,6,0.48,-3.865,1,Me Against The World,62,0.221,91.938,0.765,1995
14967,0.0248,Dramacydal,0.7909999999999999,279133,0.804,1,0.0301,6,0.48,-3.865,1,Me Against The World,62,0.221,91.938,0.765,1995
14966,0.0175,Big L,0.711,217627,0.62,0,0.0,11,0.134,-10.174,0,Put It On,61,0.212,179.817,0.805,1995
14981,0.573,Ben Harper,0.857,211627,0.4039999999999999,0,0.733,5,0.0958,-10.669,1,Burn One Down,60,0.0444,105.068,0.302,1995
